Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,75.19000244140625,PLTR,
2025-01-03,79.88999938964844,PLTR,
2025-01-06,75.91999816894531,PLTR,
2025-01-07,69.98999786376953,PLTR,
2025-01-08,68.2300033569336,PLTR,
2025-01-10,67.26000213623047,PLTR,
2025-01-13,64.9800033569336,PLTR,
2025-01-14,65.91000366210938,PLTR,
2025-01-15,68.13999938964844,PLTR,
2025-01-16,69.23999786376953,PLTR,
2025-01-17,71.7699966430664,PLTR,
2025-01-21,73.06999969482422,PLTR,
2025-01-22,76.87000274658203,PLTR,
2025-01-23,78.9800033569336,PLTR,
2025-01-24,78.9800033569336,PLTR,
2025-01-27,75.44000244140625,PLTR,
2025-01-28,80.2300033569336,PLTR,
2025-01-29,79.76000213623047,PLTR,
2025-01-30,81.22000122070312,PLTR,
2025-01-31,82.48999786376953,PLTR,
2025-02-03,83.73999786376953,PLTR,
2025-02-04,103.83000183105469,PLTR,
2025-02-05,101.36000061035156,PLTR,
2025-02-06,111.27999877929688,PLTR,
2025-02-07,110.8499984741211,PLTR,
2025-02-10,116.6500015258789,PLTR,
2025-02-11,112.62000274658203,PLTR,
2025-02-12,117.38999938964844,PLTR,
2025-02-13,117.91000366210938,PLTR,
2025-02-14,119.16000366210938,PLTR,
2025-02-18,124.62000274658203,PLTR,
2025-02-19,112.05999755859375,PLTR,
2025-02-20,106.2699966430664,PLTR,
2025-02-21,101.3499984741211,PLTR,
2025-02-24,90.68000030517578,PLTR,
2025-02-25,87.83999633789062,PLTR,
2025-02-26,89.30999755859375,PLTR,
2025-02-27,84.7699966430664,PLTR,
2025-02-28,84.91999816894531,PLTR,
2025-03-03,83.41999816894531,PLTR,
2025-03-04,84.4000015258789,PLTR,
2025-03-05,90.12999725341797,PLTR,
2025-03-06,80.45999908447266,PLTR,
2025-03-07,84.91000366210938,PLTR,
2025-03-10,76.37999725341797,PLTR,
2025-03-11,78.05000305175781,PLTR,
2025-03-12,83.6500015258789,PLTR,
2025-03-13,79.62000274658203,PLTR,
2025-03-14,86.23999786376953,PLTR,
2025-03-17,87.3499984741211,PLTR,
2025-03-18,83.88999938964844,PLTR,
2025-03-19,86.0999984741211,PLTR,
2025-03-20,87.38999938964844,PLTR,
2025-03-21,90.95999908447266,PLTR,
2025-03-24,96.75,PLTR,
2025-03-25,96.5,PLTR,
2025-03-26,92.27999877929688,PLTR,
2025-03-27,90.08999633789062,PLTR,
2025-03-28,85.8499984741211,PLTR,
2025-03-31,84.4000015258789,PLTR,
2025-04-01,84.68000030517578,PLTR,
2025-04-02,87.44999694824219,PLTR,
2025-04-03,83.5999984741211,PLTR,
2025-04-04,74.01000213623047,PLTR,
2025-04-07,77.83999633789062,PLTR,
2025-04-08,77.31999969482422,PLTR,
2025-04-09,92.01000213623047,PLTR,
2025-04-10,88.58999633789062,PLTR,
2025-04-11,88.55000305175781,PLTR,
