Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,482.25,LMT,
2025-01-03,481.82,LMT,
2025-01-06,466.0,LMT,
2025-01-07,463.96,LMT,
2025-01-08,468.85,LMT,
2025-01-10,468.05,LMT,
2025-01-13,483.16,LMT,
2025-01-14,484.46,LMT,
2025-01-15,483.97,LMT,
2025-01-16,486.86,LMT,
2025-01-17,490.32,LMT,
2025-01-21,506.29,LMT,
2025-01-22,499.34,LMT,
2025-01-23,497.28,LMT,
2025-01-24,496.96,LMT,
2025-01-27,503.69,LMT,
2025-01-28,457.45,LMT,
2025-01-29,454.36,LMT,
2025-01-30,459.65,LMT,
2025-01-31,462.95,LMT,
2025-02-03,455.42,LMT,
2025-02-04,453.68,LMT,
2025-02-05,449.87,LMT,
2025-02-06,448.52,LMT,
2025-02-07,444.39,LMT,
2025-02-10,448.22,LMT,
2025-02-11,449.36,LMT,
2025-02-12,441.97,LMT,
2025-02-13,434.72,LMT,
2025-02-14,423.19,LMT,
2025-02-18,428.54,LMT,
2025-02-19,432.95,LMT,
2025-02-20,436.29,LMT,
2025-02-21,440.72,LMT,
2025-02-24,440.27,LMT,
2025-02-25,448.46,LMT,
2025-02-26,441.5,LMT,
2025-02-27,446.46,LMT,
2025-02-28,450.37,LMT,
2025-03-03,451.94,LMT,
2025-03-04,448.82,LMT,
2025-03-05,460.42,LMT,
2025-03-06,461.5,LMT,
2025-03-07,473.65,LMT,
2025-03-10,479.17,LMT,
2025-03-11,468.88,LMT,
2025-03-12,461.5,LMT,
2025-03-13,467.93,LMT,
2025-03-14,466.17,LMT,
2025-03-17,467.61,LMT,
2025-03-18,469.28,LMT,
2025-03-19,470.55,LMT,
2025-03-20,466.74,LMT,
2025-03-21,439.7,LMT,
2025-03-24,434.98,LMT,
2025-03-25,442.07,LMT,
2025-03-26,445.17,LMT,
2025-03-27,442.28,LMT,
2025-03-28,441.49,LMT,
2025-03-31,446.71,LMT,
2025-04-01,448.64,LMT,
2025-04-02,452.87,LMT,
2025-04-03,454.78,LMT,
2025-04-04,432.15,LMT,
2025-04-07,430.82,LMT,
2025-04-08,443.36,LMT,
2025-04-09,462.24,LMT,
2025-04-10,463.7,LMT,
2025-04-11,474.9,LMT,
2025-04-14,475.34,LMT,
2025-04-15,469.58,LMT,
2025-04-16,477.08,LMT,
2025-04-17,464.08,LMT,
2025-04-21,458.33,LMT,
2025-04-22,462.08,LMT,
2025-04-23,463.55,LMT,
2025-04-24,466.81,LMT,
2025-04-25,477.64,LMT,
2025-04-28,476.29,LMT,
2025-04-29,475.88,LMT,
2025-04-30,477.75,LMT,
2025-05-01,477.72,LMT,
2025-05-02,472.8,LMT,
2025-05-05,471.56,LMT,
2025-05-06,468.21,LMT,
2025-05-07,471.32,LMT,
2025-05-08,474.53,LMT,
2025-05-09,473.52,LMT,
2025-05-12,473.16,LMT,
2025-05-13,459.83,LMT,
2025-05-14,449.18,LMT,
2025-05-15,465.14,LMT,
2025-05-16,468.32,LMT,
2025-05-19,473.06,LMT,
2025-05-20,475.82,LMT,
2025-05-21,470.28,LMT,
2025-05-22,470.45,LMT,
2025-05-23,468.88,LMT,
2025-05-27,476.85,LMT,
2025-05-28,469.98,LMT,
2025-05-29,473.69,LMT,
2025-05-30,482.38,LMT,
2025-06-02,478.82,LMT,
2025-06-03,480.17,LMT,
2025-06-04,482.21,LMT,
2025-06-05,478.03,LMT,
2025-06-06,481.69,LMT,
2025-06-09,480.83,LMT,
2025-06-10,476.9,LMT,
2025-06-11,456.6,LMT,
2025-06-12,469.27,LMT,
2025-06-13,486.45,LMT,
2025-06-16,467.06,LMT,
2025-06-17,479.34,LMT,
2025-06-18,468.6,LMT,
2025-06-20,470.56,LMT,
2025-06-23,472.46,LMT,
2025-06-24,460.2,LMT,
2025-06-25,458.39,LMT,
2025-06-26,457.9,LMT,
2025-06-27,458.59,LMT,
2025-06-30,463.14,LMT,
2025-07-01,465.94,LMT,
2025-07-02,462.55,LMT,
2025-07-03,462.52,LMT,
2025-07-07,469.06,LMT,
2025-07-08,463.01,LMT,
2025-07-09,463.06,LMT,
2025-07-10,464.31,LMT,
2025-07-11,467.51,LMT,
2025-07-14,473.57,LMT,
2025-07-15,470.12,LMT,
2025-07-16,471.47,LMT,
2025-07-17,469.2,LMT,
2025-07-18,463.96,LMT,
2025-07-21,460.53,LMT,
2025-07-22,410.74,LMT,
2025-07-23,419.39,LMT,
2025-07-24,420.55,LMT,
2025-07-25,421.17,LMT,
2025-07-28,421.34,LMT,
2025-07-29,420.13,LMT,
2025-07-30,418.68,LMT,
2025-07-31,420.98,LMT,
2025-08-01,421.01,LMT,
2025-08-04,423.7,LMT,
2025-08-05,428.24,LMT,
2025-08-06,434.85,LMT,
2025-08-07,430.75,LMT,
2025-08-08,425.63,LMT,460.56573333333336
2025-08-11,426.26,LMT,460.19246666666663
2025-08-12,431.56,LMT,459.8573999999999
2025-08-13,442.57,LMT,459.7012
2025-08-14,437.32,LMT,459.52359999999993
2025-08-15,437.56,LMT,459.315
2025-08-18,440.64,LMT,459.13226666666674
2025-08-19,441.1,LMT,458.85186666666664
2025-08-20,446.0,LMT,458.5954666666666
2025-08-21,447.2,LMT,458.35033333333325
2025-08-22,446.2,LMT,458.0792666666667
2025-08-25,447.72,LMT,457.79526666666675
2025-08-26,455.46,LMT,457.4564
2025-08-27,454.47,LMT,457.15726666666666
2025-08-28,456.18,LMT,456.8832666666667
2025-08-29,455.63,LMT,456.6077333333333
2025-09-02,452.5,LMT,456.2664666666667
2025-09-03,449.06,LMT,456.2105333333333
2025-09-04,456.85,LMT,456.22713333333326
2025-09-05,463.9,LMT,456.2554666666666
2025-09-08,459.11,LMT,456.2298666666666
2025-09-09,457.06,LMT,456.2408000000001
2025-09-10,463.87,LMT,456.3087333333333
2025-09-11,470.73,LMT,456.4478
2025-09-12,471.31,LMT,456.5997333333333
2025-09-15,473.25,LMT,456.7921333333333
2025-09-16,474.32,LMT,456.96613333333335
2025-09-17,473.12,LMT,457.12453333333326
2025-09-18,473.62,LMT,457.3355333333333
2025-09-19,472.94,LMT,457.59033333333326
2025-09-22,480.39,LMT,457.9716666666667
2025-09-23,486.67,LMT,458.35919999999993
2025-09-24,486.25,LMT,458.7145333333333
2025-09-25,484.34,LMT,459.03486666666674
2025-09-26,487.44,LMT,459.3463333333334
2025-09-29,491.98,LMT,459.6910666666667
2025-09-30,499.21,LMT,460.02939999999995
2025-10-01,499.0,LMT,460.4127333333333
2025-10-02,499.36,LMT,460.7654
2025-10-03,504.49,LMT,461.1261999999999
2025-10-06,514.24,LMT,461.5415333333334
2025-10-07,511.07,LMT,461.9565333333333
2025-10-08,514.02,LMT,462.3138666666667
2025-10-09,507.76,LMT,462.62226666666663
2025-10-10,505.05,LMT,462.83160000000004
2025-10-13,503.83,LMT,462.996
2025-10-14,505.18,LMT,463.238
2025-10-15,499.41,LMT,463.4907333333333
2025-10-16,493.25,LMT,463.6595333333333
2025-10-17,495.15,LMT,463.85273333333333
2025-10-20,505.9,LMT,464.108
2025-10-21,489.5,LMT,464.2428
2025-10-22,487.14,LMT,464.35339999999997
2025-10-23,488.05,LMT,464.4954666666667
2025-10-24,485.41,LMT,464.8002000000001
2025-10-27,486.91,LMT,465.14639999999997
2025-10-28,485.77,LMT,465.43773333333337
2025-10-29,485.33,LMT,465.7054666666667
2025-10-30,489.72,LMT,466.0217333333334
2025-10-31,491.88,LMT,466.3576666666666
2025-11-03,487.94,LMT,466.63253333333324
2025-11-04,484.98,LMT,466.8748
2025-11-05,473.14,LMT,467.0099333333334
2025-11-06,468.92,LMT,467.10420000000005
2025-11-07,458.35,LMT,467.2788666666666
2025-11-10,452.1,LMT,467.4207333333333
2025-11-11,457.07,LMT,467.5121333333334
2025-11-12,457.04,LMT,467.47746666666666
2025-11-13,455.85,LMT,467.42513333333335
2025-11-14,465.77,LMT,467.36426666666665
2025-11-17,470.78,LMT,467.33386666666667
2025-11-18,474.72,LMT,467.36813333333333
2025-11-19,469.91,LMT,467.32033333333334
2025-11-20,468.26,LMT,467.34819999999996
2025-11-21,460.78,LMT,467.36453333333327
2025-11-24,451.06,LMT,467.29106666666667
2025-11-25,452.41,LMT,467.2167999999999
2025-11-26,454.16,LMT,467.13246666666663
2025-11-28,457.86,LMT,467.00059999999996
2025-12-01,439.19,LMT,466.7532666666667
2025-12-02,441.82,LMT,466.52619999999996
2025-12-03,446.8,LMT,466.31986666666666
2025-12-04,448.35,LMT,466.1240666666667
2025-12-05,452.2,LMT,465.9867333333333
2025-12-08,465.38,LMT,465.94553333333334
2025-12-09,466.89,LMT,465.9367333333334
