Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,414.568603515625,MSFT,
2025-01-03,419.29290771484375,MSFT,
2025-01-06,423.7497863769531,MSFT,
2025-01-07,418.322265625,MSFT,
2025-01-08,420.4913024902344,MSFT,
2025-01-10,414.9350280761719,MSFT,
2025-01-13,413.1919250488281,MSFT,
2025-01-14,411.6865234375,MSFT,
2025-01-15,422.2245178222656,MSFT,
2025-01-16,420.5110473632813,MSFT,
2025-01-17,424.9184875488281,MSFT,
2025-01-21,424.3935241699219,MSFT,
2025-01-22,441.9239501953125,MSFT,
2025-01-23,442.4290161132813,MSFT,
2025-01-24,439.8044128417969,MSFT,
2025-01-27,430.3954772949219,MSFT,
2025-01-28,442.9143371582031,MSFT,
2025-01-29,438.0909729003906,MSFT,
2025-01-30,411.0130004882813,MSFT,
2025-01-31,411.0823059082031,MSFT,
2025-02-03,406.9820251464844,MSFT,
2025-02-04,408.4180908203125,MSFT,
2025-02-05,409.3293151855469,MSFT,
2025-02-06,411.8350830078125,MSFT,
2025-02-07,405.8232116699219,MSFT,
2025-02-10,408.26959228515625,MSFT,
2025-02-11,407.4970397949219,MSFT,
2025-02-12,405.1200256347656,MSFT,
2025-02-13,406.6056518554688,MSFT,
2025-02-14,404.5158386230469,MSFT,
2025-02-18,405.7142639160156,MSFT,
2025-02-19,410.7951354980469,MSFT,
2025-02-20,412.9684753417969,MSFT,
2025-02-21,405.108642578125,MSFT,
2025-02-24,400.93060302734375,MSFT,
2025-02-25,394.8769836425781,MSFT,
2025-02-26,396.6930847167969,MSFT,
2025-02-27,389.5477600097656,MSFT,
2025-02-28,393.9739074707031,MSFT,
2025-03-03,385.5384826660156,MSFT,
2025-03-04,385.6575317382813,MSFT,
2025-03-05,397.9732666015625,MSFT,
2025-03-06,393.8746643066406,MSFT,
2025-03-07,390.3218688964844,MSFT,
2025-03-10,377.2717590332031,MSFT,
2025-03-11,377.5595397949219,MSFT,
2025-03-12,380.3580932617188,MSFT,
2025-03-13,375.8923034667969,MSFT,
2025-03-14,385.60791015625,MSFT,
2025-03-17,385.7469177246094,MSFT,
2025-03-18,380.6062316894531,MSFT,
2025-03-19,384.8735961914063,MSFT,
2025-03-20,383.9010314941406,MSFT,
2025-03-21,388.2874145507813,MSFT,
2025-03-24,390.0935974121094,MSFT,
2025-03-25,392.1578063964844,MSFT,
2025-03-26,387.0072326660156,MSFT,
2025-03-27,387.6125793457031,MSFT,
2025-03-28,375.9220886230469,MSFT,
2025-03-31,372.5379943847656,MSFT,
2025-04-01,379.2863159179688,MSFT,
2025-04-02,379.2367248535156,MSFT,
2025-04-03,370.2752990722656,MSFT,
2025-04-04,357.10614013671875,MSFT,
2025-04-07,355.14117431640625,MSFT,
2025-04-08,351.86627197265625,MSFT,
2025-04-09,387.5232849121094,MSFT,
2025-04-10,378.4526977539063,MSFT,
2025-04-11,385.4988098144531,MSFT,
2025-04-14,384.8636169433594,MSFT,
2025-04-15,382.7994689941406,MSFT,
2025-04-16,368.7867126464844,MSFT,
2025-04-17,364.9858093261719,MSFT,
2025-04-21,356.3916320800781,MSFT,
2025-04-22,364.0331115722656,MSFT,
2025-04-23,371.5456237792969,MSFT,
2025-04-24,384.35748291015625,MSFT,
2025-04-25,388.8729553222656,MSFT,
2025-04-28,388.1882019042969,MSFT,
2025-04-29,391.04632568359375,MSFT,
2025-04-30,392.2570190429688,MSFT,
2025-05-01,422.16802978515625,MSFT,
2025-05-02,431.9729919433594,MSFT,
2025-05-05,432.8562316894531,MSFT,
2025-05-06,430.0179138183594,MSFT,
2025-05-07,430.0576477050781,MSFT,
2025-05-08,434.8410034179688,MSFT,
2025-05-09,435.3967895507813,MSFT,
2025-05-12,445.8467712402344,MSFT,
2025-05-13,445.7276916503906,MSFT,
2025-05-14,449.498779296875,MSFT,
2025-05-15,450.512939453125,MSFT,
2025-05-16,451.6463317871094,MSFT,
2025-05-19,456.2197570800781,MSFT,
2025-05-20,455.5238342285156,MSFT,
