Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,8.888020515441895,F,
2025-01-03,9.099860191345217,F,
2025-01-06,9.136701583862305,F,
2025-01-07,8.989336013793945,F,
2025-01-08,8.970914840698242,F,
2025-01-10,8.888020515441895,F,
2025-01-13,8.943283081054688,F,
2025-01-14,9.007755279541016,F,
2025-01-15,9.164332389831545,F,
2025-01-16,9.219594955444336,F,
2025-01-17,9.376172065734863,F,
2025-01-21,9.60643196105957,F,
2025-01-22,9.238015174865724,F,
2025-01-23,9.357749938964844,F,
2025-01-24,9.32090950012207,F,
2025-01-27,9.560379028320312,F,
2025-01-28,9.284067153930664,F,
2025-01-29,9.403801918029783,F,
2025-01-30,9.357749938964844,F,
2025-01-31,9.284067153930664,F,
2025-02-03,9.10906982421875,F,
2025-02-04,9.357749938964844,F,
2025-02-05,9.219594955444336,F,
2025-02-06,8.528816223144531,F,
2025-02-07,8.510395050048828,F,
2025-02-10,8.510395050048828,F,
2025-02-11,8.48276424407959,F,
2025-02-12,8.50118350982666,F,
2025-02-13,8.611709594726562,F,
2025-02-14,8.731444358825684,F,
2025-02-18,8.836069107055664,F,
2025-02-19,8.883626937866211,F,
2025-02-20,8.931183815002441,F,
2025-02-21,8.826558113098145,F,
2025-02-24,8.89313793182373,F,
2025-02-25,8.959718704223633,F,
2025-02-26,9.007274627685549,F,
2025-02-27,8.836069107055664,F,
2025-02-28,9.083365440368652,F,
2025-03-03,8.931183815002441,F,
2025-03-04,8.674375534057617,F,
2025-03-05,9.178479194641112,F,
2025-03-06,9.140433311462402,F,
2025-03-07,9.416263580322266,F,
2025-03-10,9.473332405090332,F,
2025-03-11,9.216525077819824,F,
2025-03-12,9.121411323547363,F,
2025-03-13,9.064342498779297,F,
2025-03-14,9.25457000732422,F,
2025-03-17,9.43528652191162,F,
2025-03-18,9.463820457458496,F,
2025-03-19,9.67307186126709,F,
2025-03-20,9.520889282226562,F,
2025-03-21,9.511377334594728,F,
2025-03-24,9.74916172027588,F,
2025-03-25,9.787206649780272,F,
2025-03-26,9.796719551086426,F,
2025-03-27,9.416263580322266,F,
2025-03-28,9.2450590133667,F,
2025-03-31,9.539911270141602,F,
2025-04-01,9.454309463500977,F,
2025-04-02,9.654047966003418,F,
2025-04-03,9.073853492736816,F,
2025-04-04,9.111899375915527,F,
2025-04-07,8.788512229919434,F,
2025-04-08,8.265386581420898,F,
2025-04-09,9.035808563232422,F,
2025-04-10,8.693399429321289,F,
2025-04-11,8.874114990234375,F,
2025-04-14,9.23554801940918,F,
2025-04-15,8.988251686096191,F,
2025-04-16,8.940694808959961,F,
2025-04-17,9.159457206726074,F,
2025-04-21,9.007274627685549,F,
2025-04-22,9.178479194641112,F,
2025-04-23,9.302125930786133,F,
2025-04-24,9.568446159362791,F,
2025-04-25,9.549423217773438,F,
2025-04-28,9.530400276184082,F,
2025-04-29,9.654047966003418,F,
2025-04-30,9.520889282226562,F,
2025-05-01,9.68258285522461,F,
2025-05-02,9.777695655822754,F,
2025-05-05,9.67307186126709,F,
2025-05-06,9.92987823486328,F,
2025-05-07,9.777695655822754,F,
2025-05-08,9.777695655822754,F,
2025-05-09,9.920367240905762,F,
2025-05-12,10.180920600891112,F,
2025-05-13,10.229172706604004,F,
2025-05-14,10.277421951293944,F,
2025-05-15,10.373924255371094,F,
2025-05-16,10.422176361083984,F,
2025-05-19,10.373924255371094,F,
2025-05-20,10.34497356414795,F,
2025-05-21,10.113369941711426,F,
2025-05-22,10.074769020080566,F,
2025-05-23,9.997568130493164,F,
2025-05-27,9.949317932128906,F,
2025-05-28,9.814214706420898,F,
2025-05-29,9.862465858459473,F,
2025-05-30,10.016868591308594,F,
2025-06-02,9.630861282348633,F,
2025-06-03,9.833514213562012,F,
2025-06-04,9.881765365600586,F,
2025-06-05,9.746665000915527,F,
2025-06-06,9.901065826416016,F,
2025-06-09,9.97826862335205,F,
2025-06-10,10.229172706604004,F,
2025-06-11,10.287073135375977,F,
2025-06-12,10.161620140075684,F,
2025-06-13,10.065119743347168,F,
2025-06-16,10.248472213745115,F,
2025-06-17,10.055469512939451,F,
2025-06-18,10.065119743347168,F,
2025-06-20,10.219521522521973,F,
2025-06-23,10.373924255371094,F,
2025-06-24,10.354623794555664,F,
2025-06-25,10.113369941711426,F,
2025-06-26,10.258122444152832,F,
2025-06-27,10.422176361083984,F,
2025-06-30,10.470426559448242,F,
2025-07-01,10.95293426513672,F,
2025-07-02,11.358241081237791,F,
2025-07-03,11.396842002868652,F,
2025-07-07,11.184537887573242,F,
2025-07-08,11.27138900756836,F,
2025-07-09,11.416141510009766,F,
2025-07-10,11.493343353271484,F,
2025-07-11,11.367891311645508,F,
2025-07-14,11.46439266204834,F,
2025-07-15,11.165237426757812,F,
2025-07-16,10.846781730651855,F,
2025-07-17,10.759931564331056,F,
2025-07-18,10.769580841064451,F,
2025-07-21,10.91433334350586,F,
2025-07-22,10.798531532287598,F,
2025-07-23,10.981884956359863,F,
2025-07-24,10.866083145141602,F,
2025-07-25,11.06873607635498,F,
2025-07-28,10.885382652282717,F,
2025-07-29,10.69237995147705,F,
2025-07-30,10.489726066589355,F,
2025-07-31,10.68272876739502,F,
2025-08-01,10.441475868225098,F,
2025-08-04,10.566926956176758,F,
2025-08-05,10.673080444335938,F,
2025-08-06,10.817831993103027,F,
2025-08-07,10.885382652282717,F,
2025-08-08,10.923983573913574,F,9.740769894917806
2025-08-11,10.894644737243652,F,9.754147389729818
2025-08-12,11.002222061157228,F,9.76682980219523
2025-08-13,11.18803596496582,F,9.780505364735921
2025-08-14,11.18803596496582,F,9.795163364410401
2025-08-15,11.18803596496582,F,9.809944171905517
2025-08-18,11.207596778869627,F,9.825408013661702
2025-08-19,11.32495403289795,F,9.841285820007323
2025-08-20,11.23693561553955,F,9.856147022247315
2025-08-21,11.080459594726562,F,9.868921203613281
2025-08-22,11.48142910003662,F,9.884000097910564
2025-08-25,11.559666633605955,F,9.898556728363037
2025-08-26,11.579227447509766,F,9.911708698272705
2025-08-27,11.647685050964355,F,9.927773164113363
2025-08-28,11.4520902633667,F,9.941735432942709
2025-08-29,11.51076889038086,F,9.956334495544434
2025-09-02,11.461870193481444,F,9.969011103312175
2025-09-03,11.3640718460083,F,9.98287780125936
2025-09-04,11.422751426696776,F,9.996337464650471
2025-09-05,11.48142910003662,F,10.010495325724284
2025-09-08,11.432530403137209,F,10.024818414052328
2025-09-09,11.23693561553955,F,10.039004185994466
2025-09-10,11.168477058410645,F,10.051075700124105
2025-09-11,11.500988960266112,F,10.066284993489583
2025-09-12,11.422751426696776,F,10.085577894846598
2025-09-15,11.422751426696776,F,10.104993604024251
2025-09-16,11.354292869567873,F,10.123952922821045
2025-09-17,11.403191566467283,F,10.143422438303629
2025-09-18,11.48142910003662,F,10.163290742238363
