Date,Close,Symbol,Rolling_Avg_150d
2026-06-11,135.0,SPCX,
2026-06-12,160.9499969482422,SPCX,
2026-06-15,192.5,SPCX,
2026-06-16,201.8,SPCX,
2026-06-17,191.82,SPCX,
2026-06-18,185.0,SPCX,
2026-06-22,154.6,SPCX,
2026-06-23,156.11,SPCX,
2026-06-24,154.54,SPCX,
2026-06-25,153.0,SPCX,
2026-06-26,153.23,SPCX,
2026-06-29,164.19,SPCX,
2026-06-30,170.86,SPCX,
2026-07-01,157.54,SPCX,
2026-07-02,162.0,SPCX,
2026-07-06,160.42,SPCX,
2026-07-07,149.47,SPCX,
2026-07-08,148.3,SPCX,
2026-07-09,152.16,SPCX,
2026-07-10,145.3,SPCX,
2026-07-13,139.14,SPCX,
