Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,468.01,NOC,
2025-01-03,467.82,NOC,
2025-01-06,455.14,NOC,
2025-01-07,452.39,NOC,
2025-01-08,462.21,NOC,
2025-01-10,458.69,NOC,
2025-01-13,472.38,NOC,
2025-01-14,475.5,NOC,
2025-01-15,472.3,NOC,
2025-01-16,481.19,NOC,
2025-01-17,482.38,NOC,
2025-01-21,504.45,NOC,
2025-01-22,502.41,NOC,
2025-01-23,499.77,NOC,
2025-01-24,497.02,NOC,
2025-01-27,503.23,NOC,
2025-01-28,486.64,NOC,
2025-01-29,481.54,NOC,
2025-01-30,483.37,NOC,
2025-01-31,487.27,NOC,
2025-02-03,487.75,NOC,
2025-02-04,482.39,NOC,
2025-02-05,472.34,NOC,
2025-02-06,466.55,NOC,
2025-02-07,468.58,NOC,
2025-02-10,474.37,NOC,
2025-02-11,473.84,NOC,
2025-02-12,470.86,NOC,
2025-02-13,455.06,NOC,
2025-02-14,438.9,NOC,
2025-02-18,441.36,NOC,
2025-02-19,433.45,NOC,
2025-02-20,438.11,NOC,
2025-02-21,447.96,NOC,
2025-02-24,449.94,NOC,
2025-02-25,461.01,NOC,
2025-02-26,454.87,NOC,
2025-02-27,459.97,NOC,
2025-02-28,461.74,NOC,
2025-03-03,473.41,NOC,
2025-03-04,463.83,NOC,
2025-03-05,474.2,NOC,
2025-03-06,475.2,NOC,
2025-03-07,486.52,NOC,
2025-03-10,495.45,NOC,
2025-03-11,494.11,NOC,
2025-03-12,475.1,NOC,
2025-03-13,490.59,NOC,
2025-03-14,484.93,NOC,
2025-03-17,490.5,NOC,
2025-03-18,489.81,NOC,
2025-03-19,491.52,NOC,
2025-03-20,489.23,NOC,
2025-03-21,490.72,NOC,
2025-03-24,495.08,NOC,
2025-03-25,506.62,NOC,
2025-03-26,507.14,NOC,
2025-03-27,513.82,NOC,
2025-03-28,512.19,NOC,
2025-03-31,512.01,NOC,
2025-04-01,513.1,NOC,
2025-04-02,512.18,NOC,
2025-04-03,515.17,NOC,
2025-04-04,485.52,NOC,
2025-04-07,481.57,NOC,
2025-04-08,491.97,NOC,
2025-04-09,512.3,NOC,
2025-04-10,516.09,NOC,
2025-04-11,533.99,NOC,
2025-04-14,535.82,NOC,
2025-04-15,529.36,NOC,
2025-04-16,537.51,NOC,
2025-04-17,540.39,NOC,
2025-04-21,531.33,NOC,
2025-04-22,464.08,NOC,
2025-04-23,472.65,NOC,
2025-04-24,463.07,NOC,
2025-04-25,473.2,NOC,
2025-04-28,483.31,NOC,
2025-04-29,482.1,NOC,
2025-04-30,486.5,NOC,
2025-05-01,486.67,NOC,
2025-05-02,491.42,NOC,
2025-05-05,493.33,NOC,
2025-05-06,487.48,NOC,
2025-05-07,486.04,NOC,
2025-05-08,484.37,NOC,
2025-05-09,482.62,NOC,
2025-05-12,479.16,NOC,
2025-05-13,470.67,NOC,
2025-05-14,456.3,NOC,
2025-05-15,469.05,NOC,
2025-05-16,473.17,NOC,
2025-05-19,471.12,NOC,
2025-05-20,476.6,NOC,
2025-05-21,473.9,NOC,
2025-05-22,472.88,NOC,
2025-05-23,471.46,NOC,
2025-05-27,475.47,NOC,
2025-05-28,475.32,NOC,
2025-05-29,479.39,NOC,
2025-05-30,484.77,NOC,
2025-06-02,483.38,NOC,
2025-06-03,488.22,NOC,
2025-06-04,491.29,NOC,
2025-06-05,488.12,NOC,
2025-06-06,489.41,NOC,
2025-06-09,491.36,NOC,
2025-06-10,488.8,NOC,
2025-06-11,488.46,NOC,
2025-06-12,497.13,NOC,
2025-06-13,516.72,NOC,
2025-06-16,497.52,NOC,
2025-06-17,503.97,NOC,
2025-06-18,494.65,NOC,
2025-06-20,497.7,NOC,
2025-06-23,499.67,NOC,
2025-06-24,484.0,NOC,
2025-06-25,486.92,NOC,
2025-06-26,493.66,NOC,
2025-06-27,494.0,NOC,
2025-06-30,499.98,NOC,
2025-07-01,503.53,NOC,
2025-07-02,498.9,NOC,
2025-07-03,504.2,NOC,
2025-07-07,507.92,NOC,
2025-07-08,504.85,NOC,
2025-07-09,507.94,NOC,
2025-07-10,513.87,NOC,
2025-07-11,514.6,NOC,
2025-07-14,521.11,NOC,
2025-07-15,516.82,NOC,
2025-07-16,519.7,NOC,
2025-07-17,523.83,NOC,
2025-07-18,519.04,NOC,
2025-07-21,515.29,NOC,
2025-07-22,563.79,NOC,
2025-07-23,568.5,NOC,
2025-07-24,568.48,NOC,
2025-07-25,569.74,NOC,
2025-07-28,568.62,NOC,
2025-07-29,573.22,NOC,
2025-07-30,572.81,NOC,
2025-07-31,576.61,NOC,
2025-08-01,586.44,NOC,
2025-08-04,589.75,NOC,
2025-08-05,589.95,NOC,
2025-08-06,589.29,NOC,
2025-08-07,587.38,NOC,
2025-08-08,581.11,NOC,495.8626
2025-08-11,580.24,NOC,496.61080000000004
2025-08-12,580.8,NOC,497.36400000000003
2025-08-13,582.09,NOC,498.2103333333334
2025-08-14,583.72,NOC,499.0858666666667
2025-08-15,583.96,NOC,499.8975333333333
2025-08-18,584.82,NOC,500.73840000000007
2025-08-19,586.23,NOC,501.4974
2025-08-20,592.54,NOC,502.2776666666666
2025-08-21,597.21,NOC,503.11039999999997
2025-08-22,592.44,NOC,503.85206666666664
2025-08-25,586.74,NOC,504.5478000000001
2025-08-26,593.02,NOC,505.1382666666666
2025-08-27,586.61,NOC,505.69960000000003
2025-08-28,587.9,NOC,506.2871333333334
2025-08-29,590.04,NOC,506.90726666666666
2025-09-02,589.32,NOC,507.48120000000006
2025-09-03,581.01,NOC,508.11033333333336
2025-09-04,579.76,NOC,508.76513333333327
2025-09-05,580.8,NOC,509.4146666666666
2025-09-08,581.9,NOC,510.04553333333325
2025-09-09,571.63,NOC,510.6047333333333
2025-09-10,579.87,NOC,511.2545999999999
2025-09-11,582.95,NOC,511.992
2025-09-12,575.96,NOC,512.7213999999999
2025-09-15,574.54,NOC,513.4277999999999
2025-09-16,579.36,NOC,514.1277333333334
2025-09-17,577.08,NOC,514.816
2025-09-18,573.75,NOC,515.5019333333333
2025-09-19,573.03,NOC,516.2884
2025-09-22,576.15,NOC,517.2034
2025-09-23,577.08,NOC,518.1082
2025-09-24,586.27,NOC,519.1270000000001
2025-09-25,585.77,NOC,520.1113999999999
2025-09-26,594.52,NOC,521.0884666666667
2025-09-29,593.99,NOC,522.0488
2025-09-30,609.32,NOC,523.0375333333334
2025-10-01,605.42,NOC,524.0412
2025-10-02,605.01,NOC,525.0081333333334
2025-10-03,609.54,NOC,525.9934666666667
2025-10-06,618.52,NOC,526.9608666666667
2025-10-07,621.63,NOC,528.0128666666667
2025-10-08,637.95,NOC,529.1045333333334
2025-10-09,635.01,NOC,530.1699333333333
2025-10-10,623.49,NOC,531.0830666666667
2025-10-13,618.88,NOC,531.9059333333333
2025-10-14,626.93,NOC,532.7914000000001
2025-10-15,608.93,NOC,533.6836
2025-10-16,598.98,NOC,534.4062
2025-10-17,594.5,NOC,535.1366666666667
2025-10-20,602.0,NOC,535.88
2025-10-21,599.35,NOC,536.6102666666666
2025-10-22,596.48,NOC,537.3100000000001
2025-10-23,605.74,NOC,538.0867333333333
2025-10-24,605.58,NOC,538.8524666666666
2025-10-27,595.95,NOC,539.5249333333333
2025-10-28,595.05,NOC,540.1144666666667
2025-10-29,584.99,NOC,540.6334666666667
2025-10-30,578.6,NOC,541.0653333333333
2025-10-31,583.45,NOC,541.5404
2025-11-03,575.41,NOC,541.9630666666666
2025-11-04,577.14,NOC,542.39
2025-11-05,570.5,NOC,542.7787999999999
2025-11-06,571.96,NOC,543.1574
2025-11-07,568.61,NOC,543.7113333333333
2025-11-10,562.98,NOC,544.2540666666666
2025-11-11,566.74,NOC,544.7525333333334
2025-11-12,558.57,NOC,545.0609999999999
2025-11-13,558.0,NOC,545.3403999999999
2025-11-14,558.0,NOC,545.5004666666666
2025-11-17,563.03,NOC,545.6818666666667
2025-11-18,566.76,NOC,545.9312000000001
2025-11-19,565.0,NOC,546.1144666666667
2025-11-20,567.35,NOC,546.2941999999999
2025-11-21,566.7,NOC,546.53
2025-11-24,565.56,NOC,547.2065333333334
2025-11-25,569.42,NOC,547.8516666666667
2025-11-26,567.11,NOC,548.5452666666667
2025-11-28,572.25,NOC,549.2056000000001
2025-12-01,545.51,NOC,549.6202666666667
2025-12-02,546.97,NOC,550.0527333333333
2025-12-03,553.32,NOC,550.4982000000001
2025-12-04,553.0,NOC,550.9404000000001
2025-12-05,548.97,NOC,551.3240666666667
2025-12-08,553.56,NOC,551.7256000000001
2025-12-09,550.63,NOC,552.1465999999999
2025-12-10,555.36,NOC,552.6087333333334
2025-12-11,560.04,NOC,553.1132000000001
2025-12-12,569.76,NOC,553.6941333333333
2025-12-15,575.79,NOC,554.3383333333334
2025-12-16,568.72,NOC,554.992
2025-12-17,564.19,NOC,555.7112666666667
2025-12-18,559.52,NOC,556.3144
2025-12-19,568.46,NOC,556.9496666666668
2025-12-22,584.66,NOC,557.7066
2025-12-23,580.06,NOC,558.3963333333334
2025-12-24,582.35,NOC,559.1193333333333
2025-12-26,577.37,NOC,559.8159333333333
2025-12-29,577.78,NOC,560.5247333333333
2025-12-30,574.57,NOC,561.1854
2025-12-31,570.21,NOC,561.8180000000001
2026-01-02,585.66,NOC,562.5264666666667
2026-01-05,611.32,NOC,563.3701333333333
2026-01-06,610.61,NOC,564.2183333333334
2026-01-07,577.01,NOC,564.8102666666666
2026-01-08,590.79,NOC,565.4736
2026-01-09,618.82,NOC,566.3449333333334
2026-01-12,629.32,NOC,567.2776666666667
2026-01-13,625.5,NOC,568.1719333333334
2026-01-14,653.14,NOC,569.2675333333334
2026-01-15,654.61,NOC,570.3752000000001
2026-01-16,666.9,NOC,571.5070000000001
2026-01-20,657.3,NOC,572.4442
