Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,242.5251617431641,AAPL,
2025-01-03,242.037826538086,AAPL,
2025-01-06,243.6689300537109,AAPL,
2025-01-07,240.89407348632807,AAPL,
2025-01-08,241.38140869140625,AAPL,
2025-01-10,235.56320190429688,AAPL,
2025-01-13,233.12648010253903,AAPL,
2025-01-14,232.0125732421875,AAPL,
2025-01-15,236.57763671875,AAPL,
2025-01-16,227.0198516845703,AAPL,
2025-01-17,228.73052978515625,AAPL,
2025-01-21,221.43038940429688,AAPL,
2025-01-22,222.61392211914065,AAPL,
2025-01-23,222.44485473632807,AAPL,
2025-01-24,221.56964111328125,AAPL,
2025-01-27,228.6111755371093,AAPL,
2025-01-28,236.96554565429688,AAPL,
2025-01-29,238.05953979492188,AAPL,
2025-01-30,236.2991485595703,AAPL,
2025-01-31,234.71780395507807,AAPL,
2025-02-03,226.77120971679688,AAPL,
2025-02-04,231.5352020263672,AAPL,
2025-02-05,231.20700073242188,AAPL,
2025-02-06,231.95291137695312,AAPL,
2025-02-07,226.393295288086,AAPL,
2025-02-10,226.6620941162109,AAPL,
2025-02-11,231.61053466796875,AAPL,
2025-02-12,235.8420867919922,AAPL,
2025-02-13,240.4818725585937,AAPL,
2025-02-14,243.53854370117188,AAPL,
2025-02-18,243.4091186523437,AAPL,
2025-02-19,243.807373046875,AAPL,
2025-02-20,244.76321411132807,AAPL,
2025-02-21,244.48443603515625,AAPL,
2025-02-24,246.0277099609375,AAPL,
2025-02-25,245.96795654296875,AAPL,
2025-02-26,239.31695556640625,AAPL,
2025-02-27,236.27023315429688,AAPL,
2025-02-28,240.79052734375,AAPL,
2025-03-03,236.9970550537109,AAPL,
2025-03-04,234.9061737060547,AAPL,
2025-03-05,234.7169952392578,AAPL,
2025-03-06,234.3087615966797,AAPL,
2025-03-07,238.0325469970703,AAPL,
2025-03-10,226.4928436279297,AAPL,
2025-03-11,219.88165283203125,AAPL,
2025-03-12,216.0384216308593,AAPL,
2025-03-13,208.7700958251953,AAPL,
2025-03-14,212.5635681152344,AAPL,
2025-03-17,213.07135009765625,AAPL,
2025-03-18,211.7670440673828,AAPL,
2025-03-19,214.30596923828125,AAPL,
2025-03-20,213.17091369628903,AAPL,
2025-03-21,217.32281494140625,AAPL,
2025-03-24,219.7721405029297,AAPL,
2025-03-25,222.779037475586,AAPL,
2025-03-26,220.5686492919922,AAPL,
2025-03-27,222.8785858154297,AAPL,
2025-03-28,216.95440673828125,AAPL,
2025-03-31,221.1660614013672,AAPL,
2025-04-01,222.22146606445312,AAPL,
2025-04-02,222.91842651367188,AAPL,
2025-04-03,202.3082733154297,AAPL,
