Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,140.38726806640625,TKO,
2025-01-03,140.06268310546875,TKO,
2025-01-06,139.30532836914062,TKO,
2025-01-07,139.48236083984375,TKO,
2025-01-08,140.003662109375,TKO,
2025-01-10,137.87911987304688,TKO,
2025-01-13,140.04302978515625,TKO,
2025-01-14,140.7610321044922,TKO,
2025-01-15,141.54791259765625,TKO,
2025-01-16,139.47251892089844,TKO,
2025-01-17,139.86595153808594,TKO,
2025-01-21,142.15773010253906,TKO,
2025-01-22,140.583984375,TKO,
2025-01-23,149.47560119628906,TKO,
2025-01-24,150.56739807128906,TKO,
2025-01-27,150.9313201904297,TKO,
2025-01-28,155.8394012451172,TKO,
2025-01-29,154.3443603515625,TKO,
2025-01-30,154.88531494140625,TKO,
2025-01-31,152.6624298095703,TKO,
2025-02-03,154.47222900390625,TKO,
2025-02-04,155.15090942382812,TKO,
2025-02-05,158.37705993652344,TKO,
2025-02-06,158.56394958496094,TKO,
2025-02-07,163.63922119140625,TKO,
2025-02-10,170.26861572265625,TKO,
2025-02-11,173.6324920654297,TKO,
2025-02-12,173.74066162109375,TKO,
2025-02-13,171.6259765625,TKO,
2025-02-14,172.619384765625,TKO,
2025-02-18,169.24569702148438,TKO,
2025-02-19,163.83596801757812,TKO,
2025-02-20,161.12127685546875,TKO,
2025-02-21,156.21316528320312,TKO,
2025-02-24,158.12132263183594,TKO,
2025-02-25,153.45913696289062,TKO,
2025-02-26,156.93118286132812,TKO,
2025-02-27,147.76416015625,TKO,
2025-02-28,148.1674346923828,TKO,
2025-03-03,145.3642120361328,TKO,
2025-03-04,144.2921142578125,TKO,
2025-03-05,149.80020141601562,TKO,
2025-03-06,144.5773468017578,TKO,
2025-03-07,141.370849609375,TKO,
2025-03-10,139.78726196289062,TKO,
2025-03-11,142.76754760742188,TKO,
2025-03-12,144.85275268554688,TKO,
2025-03-13,138.5381317138672,TKO,
2025-03-14,137.69979858398438,TKO,
2025-03-17,143.62716674804688,TKO,
2025-03-18,143.4693603515625,TKO,
2025-03-19,147.7891387939453,TKO,
2025-03-20,148.33154296875,TKO,
2025-03-21,147.8187255859375,TKO,
2025-03-24,150.80703735351562,TKO,
2025-03-25,152.4738006591797,TKO,
2025-03-26,152.483642578125,TKO,
2025-03-27,149.79119873046875,TKO,
2025-03-28,147.6411895751953,TKO,
2025-03-31,150.70840454101562,TKO,
2025-04-01,150.8859405517578,TKO,
2025-04-02,156.39906311035156,TKO,
2025-04-03,148.37100219726562,TKO,
2025-04-04,137.66036987304688,TKO,
2025-04-07,139.23834228515625,TKO,
2025-04-08,137.04888916015625,TKO,
2025-04-09,146.49713134765625,TKO,
2025-04-10,143.09457397460938,TKO,
2025-04-11,142.36477661132812,TKO,
