Date,Close,Symbol,Rolling_Avg_150d
2025-01-02,178.98748779296875,TXN,
2025-01-03,182.39585876464844,TXN,
2025-01-06,183.99473571777344,TXN,
2025-01-07,184.02346801757812,TXN,
2025-01-08,183.49688720703125,TXN,
2025-01-10,182.0511932373047,TXN,
2025-01-13,182.95115661621094,TXN,
2025-01-14,185.25851440429688,TXN,
2025-01-15,189.09771728515625,TXN,
2025-01-16,179.3896026611328,TXN,
2025-01-17,184.22451782226562,TXN,
2025-01-21,186.9148406982422,TXN,
2025-01-22,188.65731811523438,TXN,
2025-01-23,192.06568908691406,TXN,
2025-01-24,177.618408203125,TXN,
2025-01-27,179.0640869140625,TXN,
2025-01-28,172.87924194335938,TXN,
2025-01-29,172.59201049804688,TXN,
2025-01-30,177.3790283203125,TXN,
2025-01-31,178.05418395996094,TXN,
2025-02-03,174.5145263671875,TXN,
2025-02-04,174.14801025390625,TXN,
2025-02-05,175.1414337158203,TXN,
2025-02-06,176.77142333984375,TXN,
2025-02-07,173.60787963867188,TXN,
2025-02-10,173.90689086914062,TXN,
2025-02-11,172.884521484375,TXN,
2025-02-12,173.5982666015625,TXN,
2025-02-13,174.37948608398438,TXN,
2025-02-14,176.53030395507812,TXN,
2025-02-18,179.8385009765625,TXN,
2025-02-19,189.3483428955078,TXN,
2025-02-20,196.71702575683594,TXN,
2025-02-21,194.82664489746094,TXN,
2025-02-24,193.61138916015625,TXN,
2025-02-25,192.8783721923828,TXN,
2025-02-26,191.20016479492188,TXN,
2025-02-27,184.50662231445312,TXN,
2025-02-28,189.0300750732422,TXN,
2025-03-03,187.4868927001953,TXN,
2025-03-04,187.92091369628906,TXN,
2025-03-05,188.625,TXN,
2025-03-06,182.61622619628906,TXN,
2025-03-07,183.75430297851562,TXN,
2025-03-10,179.86741638183594,TXN,
2025-03-11,171.0423583984375,TXN,
2025-03-12,169.46058654785156,TXN,
2025-03-13,167.4351806640625,TXN,
2025-03-14,170.155029296875,TXN,
2025-03-17,173.5982666015625,TXN,
2025-03-18,173.0774383544922,TXN,
2025-03-19,175.28611755371094,TXN,
2025-03-20,174.2637481689453,TXN,
2025-03-21,172.64340209960938,TXN,
2025-03-24,178.92222595214844,TXN,
2025-03-25,177.4368896484375,TXN,
2025-03-26,177.93844604492188,TXN,
2025-03-27,174.34091186523438,TXN,
2025-03-28,170.06822204589844,TXN,
2025-03-31,173.3185577392578,TXN,
2025-04-01,171.6692657470703,TXN,
2025-04-02,171.86216735839844,TXN,
2025-04-03,158.3689727783203,TXN,
2025-04-04,146.01388549804688,TXN,
2025-04-07,148.5312042236328,TXN,
2025-04-08,140.82493591308594,TXN,
2025-04-09,163.4807586669922,TXN,
2025-04-10,151.0388641357422,TXN,
2025-04-11,142.3584747314453,TXN,
2025-04-14,145.61843872070312,TXN,
2025-04-15,145.81134033203125,TXN,
2025-04-16,141.34576416015625,TXN,
2025-04-17,143.16864013671875,TXN,
2025-04-21,140.4391326904297,TXN,
2025-04-22,141.54827880859375,TXN,
2025-04-23,146.74688720703125,TXN,
2025-04-24,156.37246704101562,TXN,
2025-04-25,157.07656860351562,TXN,
2025-04-28,156.6714630126953,TXN,
2025-04-29,155.06080627441406,TXN,
2025-04-30,155.68331909179688,TXN,
2025-05-01,153.942138671875,TXN,
2025-05-02,160.02163696289062,TXN,
2025-05-05,157.98866271972656,TXN,
2025-05-06,156.69493103027344,TXN,
2025-05-07,160.2939910888672,TXN,
2025-05-08,161.1208038330078,TXN,
2025-05-09,167.56991577148438,TXN,
2025-05-12,182.17041015625,TXN,
2025-05-13,183.06529235839844,TXN,
2025-05-14,182.22874450683594,TXN,
2025-05-15,182.70538330078125,TXN,
2025-05-16,183.3571014404297,TXN,
2025-05-19,183.2014617919922,TXN,
2025-05-20,183.56138610839844,TXN,
2025-05-21,180.36114501953125,TXN,
2025-05-22,175.2932891845703,TXN,
2025-05-23,171.48995971679688,TXN,
2025-05-27,178.24061584472656,TXN,
2025-05-28,179.12579345703125,TXN,
2025-05-29,179.94288635253906,TXN,
2025-05-30,177.8612518310547,TXN,
2025-06-02,179.1841583251953,TXN,
2025-06-03,182.9485626220703,TXN,
2025-06-04,185.51654052734375,TXN,
2025-06-05,185.29283142089844,TXN,
2025-06-06,187.170166015625,TXN,
2025-06-09,193.77490234375,TXN,
2025-06-10,196.7708740234375,TXN,
2025-06-11,194.24180603027344,TXN,
2025-06-12,194.21263122558594,TXN,
2025-06-13,189.6797637939453,TXN,
2025-06-16,193.78465270996094,TXN,
2025-06-17,192.29638671875,TXN,
2025-06-18,192.93838500976562,TXN,
2025-06-20,192.79246520996094,TXN,
2025-06-23,195.8954315185547,TXN,
2025-06-24,200.19482421875,TXN,
2025-06-25,199.77658081054688,TXN,
2025-06-26,200.68118286132812,TXN,
2025-06-27,201.43019104003906,TXN,
2025-06-30,201.9554443359375,TXN,
2025-07-01,204.70823669433594,TXN,
2025-07-02,209.70799255371094,TXN,
2025-07-03,210.12628173828125,TXN,
2025-07-07,207.58749389648438,TXN,
2025-07-08,210.71963500976562,TXN,
2025-07-09,210.48619079589844,TXN,
2025-07-10,213.66697692871094,TXN,
2025-07-11,215.21359252929688,TXN,
2025-07-14,214.04632568359375,TXN,
2025-07-15,212.40243530273438,TXN,
2025-07-16,210.7293701171875,TXN,
2025-07-17,210.68072509765625,TXN,
2025-07-18,210.70989990234375,TXN,
2025-07-21,208.71585083007812,TXN,
2025-07-22,209.0562744140625,TXN,
2025-07-23,181.1685028076172,TXN,
2025-07-24,180.623779296875,TXN,
2025-07-25,179.94288635253906,TXN,
2025-07-28,184.08665466308594,TXN,
2025-07-29,186.15853881835938,TXN,
2025-07-30,184.34927368164062,TXN,
2025-07-31,177.39306640625,TXN,
2025-08-01,177.1971435546875,TXN,
2025-08-04,179.0292510986328,TXN,
2025-08-05,181.64517211914062,TXN,
2025-08-06,182.1448516845703,TXN,
2025-08-07,182.1448516845703,TXN,
2025-08-08,183.42831420898438,TXN,180.04086496988933
2025-08-11,179.98941040039062,TXN,180.0475444539388
2025-08-12,189.06185913085938,TXN,180.0919844563802
2025-08-13,189.37538146972656,TXN,180.1278554280599
2025-08-14,189.78688049316406,TXN,180.16627817789714
2025-08-15,190.6294708251953,TXN,180.21382873535157
2025-08-18,190.3943328857422,TXN,180.26944966634116
2025-08-19,191.97171020507812,TXN,180.32958669026692
2025-08-20,196.7039031982422,TXN,180.40588928222655
2025-08-21,196.64511108398438,TXN,180.45620524088542
2025-08-22,201.8867645263672,TXN,180.606186319987
2025-08-25,201.798583984375,TXN,180.72334676106772
2025-08-26,201.80838012695312,TXN,180.82263702392578
2025-08-27,201.3087158203125,TXN,180.90697967529297
2025-08-28,199.95664978027344,TXN,180.95958607991537
2025-08-29,198.3792724609375,TXN,181.09799184163413
2025-09-02,195.76333618164062,TXN,181.20932017008462
2025-09-03,191.77578735351562,TXN,181.33529713948568
2025-09-04,183.4969024658203,TXN,181.40799641927083
2025-09-05,184.12393188476562,TXN,181.45296244303384
2025-09-08,182.05667114257812,TXN,181.47964569091798
2025-09-09,181.28268432617188,TXN,181.52476674397786
2025-09-10,180.2833251953125,TXN,181.56566884358725
2025-09-11,180.616455078125,TXN,181.6021689860026
2025-09-12,178.9019012451172,TXN,181.61637217203776
2025-09-15,174.59100341796875,TXN,181.6229263305664
